OrderNumber,InventoryStatus,PaymentStatus,Vendor,ContactName,Phone,VendorAddress1,VendorAddress2,VendorCity,VendorState,VendorCountry,VendorPostalCode,VendorAddressRemarks,ShipToCompanyName,ShipToAddress1,ShipToAddress2,ShipToCity,ShipToState,ShipToCountry,ShipToPostalCode,ShipToAddressRemarks,CurrencyCode,ExchangeRate,NonVendorCost,OrderDate,OrderRemarks,Freight,DueDate,DatePaid,AmountPaid,RequestedShipDate,VendorOrderNumber,Location,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,VendorItemCode,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
PO-000106,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,8033144918,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/18/2017 3:41:46 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,HEAD NET(NURSES CAP),HEAD NETS(NURSES CAP),5,,1200,0 %,,6000,,Taxable,False,
PO-000106,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,8033144918,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/18/2017 3:41:46 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,DRUG ENVELOPE,DRUG ENVELOP1PKX10 PCS,1,,1500,0 %,,1500,,Taxable,False,
PO-000106,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,8033144918,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/18/2017 3:41:46 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,FOOT WEAR(SHOE COVER),FOOT WEAR,30,,50,0 %,,1500,,Taxable,False,
PO-000106,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,8033144918,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/18/2017 3:41:46 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,DIGITAL CLINICAL THERMOMETER,DIGITAL CLINICAL THERMOMETER,12,,1500,0 %,,18000,,Taxable,False,
PO-000106,Fulfilled,Unpaid,KINGS SCIENCE WARES NIGERIA LTD,MR KINGSLEY,8033144918,"Suite 104, Garachi Plaza, No.11, Maputo Street, Opp. Netpost Office Zone 3, Wuse, FCT, Abuja ","No.11, Maputo Street, Opp. Netpost Office Zone 3",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/18/2017 3:41:46 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,GAUZE ROLL ,GAUZE ROLL,11,,3200,0 %,,35200,,Taxable,False,
PO-000107,Fulfilled,Unpaid,ARIBEN LIMITED,ARIBEN,+234(80)33577229,"Suite 128, lozumba commercial complex","Area 10, Garki,",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 8:44:35 AM,"TERMS:
PAYMENT: 100% AFTER DELIVERY.

DELIVERY : WITHIN 2 DAYS OF ORDER CONFIRMATION.





VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,"Cotton wool, absorbent ",Sterile Roll,4,,1500,0 %,,6000,,Taxable,False,
PO-000107,Fulfilled,Unpaid,ARIBEN LIMITED,ARIBEN,+234(80)33577229,"Suite 128, lozumba commercial complex","Area 10, Garki,",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 8:44:35 AM,"TERMS:
PAYMENT: 100% AFTER DELIVERY.

DELIVERY : WITHIN 2 DAYS OF ORDER CONFIRMATION.





VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,BLOOD COLLECTION TUBE 2.7ML,COAGULATION TOP VAC ,4,,35000,0 %,,140000,,Taxable,False,
PO-000107,Fulfilled,Unpaid,ARIBEN LIMITED,ARIBEN,+234(80)33577229,"Suite 128, lozumba commercial complex","Area 10, Garki,",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 8:44:35 AM,"TERMS:
PAYMENT: 100% AFTER DELIVERY.

DELIVERY : WITHIN 2 DAYS OF ORDER CONFIRMATION.





VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EDTA K3 0.5 ML,EDTA K3 ,2,,4500,0 %,,9000,,Taxable,False,
PO-000107,Fulfilled,Unpaid,ARIBEN LIMITED,ARIBEN,+234(80)33577229,"Suite 128, lozumba commercial complex","Area 10, Garki,",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 8:44:35 AM,"TERMS:
PAYMENT: 100% AFTER DELIVERY.

DELIVERY : WITHIN 2 DAYS OF ORDER CONFIRMATION.





VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,5ML SYRINGE,5ML SRINGE,1,,1500,0 %,,1500,,Taxable,False,
PO-000107,Fulfilled,Unpaid,ARIBEN LIMITED,ARIBEN,+234(80)33577229,"Suite 128, lozumba commercial complex","Area 10, Garki,",Abuja,,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 8:44:35 AM,"TERMS:
PAYMENT: 100% AFTER DELIVERY.

DELIVERY : WITHIN 2 DAYS OF ORDER CONFIRMATION.





VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,Alcohol swabs,ALCOHOL SWABS,12,,1000,0 %,,12000,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,LATEX EXAMINATION GLOVES,LATEX EXAMINATION GLOVES,3,,15000,0 %,,45000,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,"Cotton wool, absorbent ",Sterile Roll,1,,1400,0 %,,1400,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,5ML SYRINGE,5ML SRINGE,3,,1500,0 %,,4500,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,LANCET,LANCET,37,,750,0 %,,27750,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,URINALYSIS STRIP,URINALYSIS STRIP,2,,3500,0 %,,7000,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,METHLATED SPIRIT 2L,METHLATED SPIRIT 2L,15,,1540,0 %,,23100,,Taxable,False,
PO-000108,Fulfilled,Unpaid,BIORAPID DIAGNOSTIC NIG LTD,MR IYKE ,8037259813,"NO 92 ABUJA-KEFFI EXPRESS WAY,","SHARP CONNER, ",MARARABA,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:26:50 AM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,MALARIA KIT,MALARIA KIT,12,,3000,0 %,,36000,,Taxable,False,
PO-000109,Fulfilled,Unpaid,G.WINDOWS MEDICAL SUPPLIES LIMITED,G.WINDOWS,8089336309,NO.7 MEGGA STREET,OPPOSITE DAWAKI MODERN MARKET,DAWAKI,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 9:42:48 AM,"TERMS: 
PAYMENT: 100% PAYMENT AFTER SUPPLY.

DELIVERY: IMMEDIATE DELIVERY.




VIVIAN OPARA
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,"Cotton wool, absorbent ",Sterile Roll,16,,1500,0 %,,24000,,Taxable,False,
PO-000110,Unfulfilled,Unpaid,ABUL MARUF AMZAT,ABUL MARUF AMZAT,8050699403,"AREA 2, GARKI",,Garki ,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/19/2017 4:11:20 PM,"ADVANCE PAYMENT: N200,000
BALANCE:                    N50,000      TO BE PAID AT COMPLETION
JOB COMPLETION: WITHIN 2 DAYS.



VIVIAN OPARA
SUPPLY CHAIN DEPT.",,12/21/2017 12:00:00 AM,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",NET0,,No Tax,0,0,False,,,True,True,SERVICING CHARGE,"SERVICING AND REPAIRS OF AIR CONDITIONS IN THE OFFICE,PURCHASE OF 2PCS OF A.C COMPRESSORS AND 1PCS PANEL",1,,250000,0 %,,250000,,Taxable,False,
PO-000111,Unfulfilled,Paid,EMCELJ GLOBAL SERVICES LIMITED,EMCELJ GLOBAL SERVICES,8030458459,SHOP NO 72 CONNER SHOP,DEI-DEI INT'L BUILDING MATERIAL MARKET,Abuja,NIGERIA,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/20/2017 9:55:49 AM,,,,8/30/2018 2:36:24 PM,150800,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,100 AMP BREAKER,100 AMP BREAKER,2,,17000,0 %,,34000,,Taxable,False,
PO-000111,Unfulfilled,Paid,EMCELJ GLOBAL SERVICES LIMITED,EMCELJ GLOBAL SERVICES,8030458459,SHOP NO 72 CONNER SHOP,DEI-DEI INT'L BUILDING MATERIAL MARKET,Abuja,NIGERIA,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/20/2017 9:55:49 AM,,,,8/30/2018 2:36:24 PM,150800,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,STAB LOCK FUSE ,STAB LOCK FUSE,12,,2500,0 %,,30000,,Taxable,False,
PO-000111,Unfulfilled,Paid,EMCELJ GLOBAL SERVICES LIMITED,EMCELJ GLOBAL SERVICES,8030458459,SHOP NO 72 CONNER SHOP,DEI-DEI INT'L BUILDING MATERIAL MARKET,Abuja,NIGERIA,,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/20/2017 9:55:49 AM,,,,8/30/2018 2:36:24 PM,150800,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EYE BALL LED,EYE BALL LED,31,,2800,0 %,,86800,,Taxable,False,
PO-000112,Unfulfilled,Paid,FRIDAY AWAH,FRIDAY AWAH,8033527352,"No. 9 Ahmadu belo Way by Ibrahim Waziri Crescent, ","Gudu, Apo",Abuja,FCT,Nigeria,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/20/2017 3:26:10 PM,"TERMS: 
PAYMENT: 70,000 ADVANCED PAYMENT
BALANCE PAYMENT: PAYMENT AFTER JOB COMPLETION.
JOB COMPLETION: WITHIN 2 DAYS OF RECEIPT OF LPO.





OPARA VIVIAN
SUPPLY CHAIN DEPT.",,,8/30/2018 2:48:23 PM,100000,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,Replacement of showroom pillars light and painting of the lift landing display board,Replacement of showroom pillars light and painting of the lift landing display board.,1,,100000,0 %,,100000,,Taxable,False,
PO-000113,Unfulfilled,Unpaid,GAMED ENTERPRISES,GABRIEL IBE .C,8030568932,"64 JEWEL STREET, KUBWA ",,FCT,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/20/2017 3:57:34 PM,"TERMS:
PAYMENT: 80,000 ADVANCED PAYMENT
BALANCE PAYMENT: AFTER JOB COMPLETION.
JOB COMPLETION: WITHIN 2 DAYS OF RECEIPT OF PO.





VIVIAN OPARA.
SUPPLY CHAIN",,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,STEP WALL NOSING AND TOILET DOOR TRIMING,STEP WALL NOSING AND TOILET DOOR TRIMING,1,,110000,0 %,,110000,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,SALVON ANTISEPTIC 2L,GENERAL CONSUMABLES,15,,5130,0 %,,76950,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,AGARY FEVER ARMPIT CLINICAL THERMOMETER,GENERAL CONSUMABLES,18,,350,0 %,,6300,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,CHROMIC CATGUT,GENERAL CONSUMABLES,12,,290,0 %,,3480,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EUSOL SOLUTION A AND B,GENERAL CONSUMABLES,8,,200,0 %,,1600,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,EUSOL SOLUTION A AND B,GENERAL CONSUMABLES,12,,0,0 %,,0,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,HYDROGEN PEROXIDE,GENERAL CONSUMABLES,50,,160,0 %,,8000,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,MOKO GENTIAN VIOLET PAINT 100ML,GENERAL CONSUMABLES,30,,110,0 %,,3300,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,SILK BRAIDED SUTURE,GENERAL CONSUMABLES,24,,50,0 %,,1200,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,SMI SURGICRYL,GENERAL CONSUMABLES,24,,810,0 %,,19440,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,VICRYL 2-0 75M,GENERAL CONSUMABLES,10,,1000,0 %,,10000,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,TIGER BLADE,GENERAL CONSUMABLES,1,,1200,0 %,,1200,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,WATE BIN 10L,GENERAL CONSUMABLES,3,,0,0 %,,0,,Taxable,False,
PO-000114,Fulfilled,Unpaid,H- MEDIX PHARMACY ABUJA,,9087247809,AHMADU BELLO WAY,,Abuja,ABUJA,NIGERIA,,,DCL Laboratory Products Ltd,"DCL House, Plot 1299, Fumilayo Ransome Kuti Road","Area 3, P.M.B 690 Garki",Abuja,,Nigeria,PMB 690,,NGN,1,,12/21/2017 4:02:00 PM,,,,,0,,,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",,,No Tax,0,0,False,,,True,True,absorbant pad,GENERAL CONSUMABLES,1,,0,0 %,,0,,Taxable,False,
