OrderNumber,InventoryStatus,PaymentStatus,Customer,ContactName,Phone,Email,BillingAddress1,BillingAddress2,BillingCity,BillingState,BillingCountry,BillingPostalCode,BillingAddressRemarks,ShipToCompanyName,ShippingAddress1,ShippingAddress2,ShippingCity,ShippingState,ShippingCountry,ShippingPostalCode,ShippingAddressRemarks,CurrencyCode,ExchangeRate,NonCustomerCost,OrderDate,OrderRemarks,Freight,InvoicedDate,DueDate,DatePaid,AmountPaid,RequestedShipDate,PONumber,SalesRep,Location,PricingScheme,PaymentTerms,PaymentMethod,TaxingScheme,Tax1Rate,Tax2Rate,CalculateTax2OnTax1,Tax1Name,Tax2Name,Tax1OnShipping,Tax2OnShipping,Sales Type,Sales Person,LPO Date,ItemName,ItemDescription,ItemQuantity,ItemQuantityUoM,ItemUnitPrice,ItemDiscount,ItemSubtotal,ItemSerials,SpecialTaxRate,IsCancelled,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"VACUTAINER FX, 4MLS",EXP DATE:2018/5,10,packs,11385,0 %,113850,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"PRECISION GLIDE 21G, 21G 100PCS/PK ","VACUTAINER PRECISION GLIDE 21G, 360213, 21G 100PCS/PK",100,packs,6555,0 %,655500,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"PRECISION GLIDE NEEDLES 22G, 100 PCS/PK ","VACUTAINER PRECISION GLIDE NEEDLES 22G, 360211, 100 PCS/PK",20,packs,7072.5,0 %,141450,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ALBUMIN, 12X20 ML ","Albumin, ALBU 0250, 12x20 ml",2,,40886.08,0 %,81772.16,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ALP DEA SL, 4 X 25 ML ",EXP DATE: 2019/2,2,,33063.42,0 %,66126.84,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ALT/GPT, 8X25 ML ","ALT/GPT, ALSL 0250,8x25 ml",2,,36355.67,0 %,72711.34,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"AMYLASE, 6 X 20 ML ","Amylase, AMSL 0230, 6 x 20 ml",1,,62862.68,0 %,62862.68,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"AST/GOT 4+1 SL, 8X25 ML ","AST/GOT, ASSL 0250, 8X25 ML",2,,37593.79,0 %,75187.58,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"BILIRUBIN DIRECT 4+1 ,2X 125 ML ","Bilirubin Direct 4+1 BIDI-0600, 2x 125 ml",2,packs,58951.36,0 %,117902.72,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"BILIRUBIN TOTAL 4+1, 2X 125 ML  ","Bilirubin Total 4+1 BITO-0600, 2x 125 ml",2,,58754.36,0 %,117508.72,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"HDL CHOLESTEROL  2G, 4 X 28 ML ","CHOLESTEROL HDL 2G, 4 x 28 ml",2,,42518.15,0 %,85036.3,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,CHOLESTEROL LDL SL 2G 4X28,"CHOLESTEROL LDL 2G, 4X28ml",2,packs,41083.04,0 %,82166.08,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"CHOLESTEROL SL, 12X20ML   ",CHOLESTEROL SL  12X20ml,2,,128792.5,0 %,257585,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"CK-NAC SL, 4X25 ML  ","CK-NAC SL, CKSL 0230, 4X25 ML ",1,,46626.44,0 %,46626.44,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"CK-MB SL, 4X25 ML ","CK-MB SL 4, CMSL-0230, 4X25 ML",1,,32866.43,0 %,32866.43,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"CREATININE PAP, 8X28 ML  ","Creatinine PAP SL ,CRSL 0250, 8X25ml",3,,59769.27,0 %,179307.81,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,GLUCOSE HK SL 8X25ML,GLUCOSE HK SL GHSL 0250,2,,78676.82,0 %,157353.64,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"HBA1C REAGENT, 1X32 ML ","HBA1C REAGENT, HBAC-0240, 1x32 ml",3,,216089.3,0 %,648267.9,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,TOTAL PROTEIN PLUS 12X20ML VTL ,TOTAL PROTEIN PLUS 12X20ML VTL,3,,39028.91,0 %,117086.73,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,," LDH-L SL, 4 X 25 ML   ","LDH-L SL, LLSL-0230, 4 x 25 ml ",1,,28955.11,0 %,28955.11,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,TRIGLYCERIDES SL 12X20ML VTL 12X20 ML TGML-0250,,2,,64719.85,0 %,129439.7,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,UREA UV SL  8X25 ML URSL 0250,UREA UV SL  8X25 ML,3,,36355.67,0 %,109067.01,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"PHOSPHORUS,6 X 20 ML ","PHOSPHORUS, PHOS 0230,6 x 20 ml",1,,68209.09,0 %,68209.09,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"URIC ACID MONO SL, 12X20ML","URIC ACID MONO SL, AUML-0250, 12x20ml",2,,62440.61,0 %,124881.22,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ISE CALIBRATOR, 2 X (6X20ML) ","ISE Calibrator, ISCA-0250, 2 x (6x20ml)",2,,117246.1,0 %,234492.2,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ISE CLEANER & CONDITONER, 6 X 8 ML + 3 X 25 ML ","ISE CLEANER & CONDITONER, ISCC-0280, 6 x 8 ml + 3 x 25 ml",2,,87934.57,0 %,175869.14,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ISE DILUENT, 12X25ML ","ISE DILUENT,ISDI-0250 ,12X25 ML",2,,109429.7,0 %,218859.4,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,"ISE REFERENCE SOLUTION, 1X500 ML ",ISE REFERENC4E 1X500 ML ISRS 0800,2,,78164.06,0 %,156328.12,,Taxable,False,
SO-000908,Fulfilled,Paid,NIGERIAN NATIONAL PETROLEUM CORPORATION  CLINIC MAITAMA ABUJA,Mr Salihu,8038560781,,"No.37, Usuma Street,Maitama Nigeria Owena Cl, Abuja.","USMAN STREET,MAITAMA.",MAITAMA,ABUJA,NIGERIA,,,,"No.37, Usuma Street,Owena Cl",,MAITAMA,ABUJA,NIGERIA,,,NGN,1,,10/12/2017 12:50:13 PM,,,12/13/2017 3:26:49 PM,12/13/2017 3:26:49 PM,12/28/2017 10:27:39 AM,17114442.98,10/12/2017 12:00:00 AM,4500045146,Chiamaka Ngurukem,"DCL House, Plot 1299 Fumilayo Ransome Kuti Way, Area 3, PMB 690 Garki, Abuja",Normal Price,NET0,,No Tax,0,0,False,,,True,True,lpo supply,,,CO2 ELECTRODE,"CO2 ELECTRODE, 3918-003",1,,184467.2,0 %,184467.2,,Taxable,False,
